id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
149608,28,Space Quest: The Sarien Encounter,"Players of the original game are never told the hero's name, but are instead asked to enter their own. The default name of ""Roger Wilco"" — a reference to the radio communication, ""Roger, Will Comply"" — became the de facto name of the hero in the later games of the series.

Roger's name was fitting in that, in keeping with his portrayal as an ""everyman"" schlub, he took his name from incorrect radio usage. When someone says ""Wilco,"" or ""will comply,"" ""Roger"" (or ""received"") is assumed. There is no need to say ""Roger, wilco,"" and this is seen in aviation circles as the mark of an amateur.

Roger is a member of the cleaning crew on board the scientific spaceship Arcada, which holds a powerful experimental device called the ""Star Generator"" (a thinly-veiled reference to the Genesis Device from Star Trek II: The Wrath of Khan). Roger emerges from an on-duty nap in a broom closet to find that the ship has been boarded and seized by the sinister Sariens. Using a keycard that he found from the body of a dead crew member, he finds his way to an escape pod and escapes the Arcada.

After crash-landing, he finds himself in the dry and barren wasteland of the planet Kerona. After making his way through the desert and a system of underground caves, he is tasked by an insectoid alien with killing a monstrous creature called Orat. After succeeding in this task, he returns to the alien with proof of his success in the form of a piece of Orat's flesh. As a reward, the alien lets him into an underground complex inhabited by more aliens, and provides Roger with a skimmer, a small flying vehicle which cruises a few feet over the sandy ground (similar to the landspeeders in Star Wars).

The alien tells Roger there is a town that he may travel to in order to find a way off the planet. After navigating a rocky section of the planet, Roger reaches the town of Ulence Flats and goes to the local bar. By playing a video slot machine, Roger wins enough money to buy a spaceship and a navigation droid.

He overhears from a bar customer the location of the Sariens' spaceship, the Deltaur, and flies to its coordinates. He then infiltrates the ship by, but not limited to, utilizing his jetpack, dodging a droid, climbing inside an air vent, locking himself in a trunk, getting put inside a washing machine, disguising himself as a Sarien by wearing one of the Sarien uniforms, and other tactful, creative methods. He then finds his way to the Star Generator and programs it to self-destruct, escaping the ship just before it explodes.

At the end of the game, Roger's efforts are rewarded when he receives the Golden Mop as a token of eternal gratitude from the people of Xenon.",1986-10-01 00:00:00.000,2,NULL,NULL,NULL,75.5316,25
82173,39407,Speed Rumbler,NULL,1986-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
161689,41096,Spelunker II,NULL,1986-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
99323,22264,Spiderbot,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
32167,46869,Spiker,NULL,1986-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
90632,28436,Spiky Harold,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
127982,26459,Spindizzy,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
118586,73323,Split Personalities,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
107619,12773,Spy vs Spy III: Arctic Antics,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
12515,53159,SQIJ!,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
12000,4605,Sqoon,"Aliens who rule the planet Neptune realize that they have run out of their primary source of nutrition, ""man-ham livestock,"" and decide to invade Earth to feed off the humans. They melt the polar ice caps, causing entire continents to sink under the ocean. The General of the Earth Defense Army begs a pirate called Narikeen to strike back at the aliens with his submarine, Sqoon. Narikeen, being of an evil nature, laughs at the pleas of the general, but reluctantly agrees to exterminate the aliens.

However in the Japanese version, the message came from the United States of America's Pentagon and the message says in Romaji:

SOS...SOS... OTOTOSEIJIN NO SHINRYAKU ARI KYSOKU NI KAIMEN JOSYOSERI SQOON SYUTSUGEKI SEYO KAITEI NI HEIWAO!

U.S.A. PENTAGON",1986-06-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
177849,145221,Squish,NULL,1986-04-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
85879,131904,SRAM,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
47541,28555,Stainless Steel,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
178684,28713,Star Raiders II,"The Zylons have returned to attack the Celos IV star system. In this 3D shoot-'em-up, the player takes control of the Liberty Star and must warp to threatened planets to battle the Zylon Fly Fighters and Destroyers. The Zylon Squadrons can also be attacked while in transit, and friendly Space Stations allow refueling. To achieve victory, the Zylon Attack Bases on their own planets must be destroyed. The game ends if the Liberty Star runs out of fuel, or if all cities are destroyed by Zylons.",1986-12-31 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
80398,48240,Star Soldier,NULL,1986-06-13 00:00:00.000,NULL,NULL,NULL,NULL,60.0763,9
61243,36593,Star Trek: The Promethean Prophecy,NULL,1986-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
80320,3283,Star Voyager,NULL,1986-12-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
188031,2886,Starflight,NULL,1986-08-15 00:00:00.000,5,NULL,NULL,NULL,78.9386,14
93559,12778,Starglider,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
119700,28470,Starstrike II,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
108063,52195,Stinger,NULL,1986-11-21 00:00:00.000,NULL,NULL,59.0000,1,NULL,NULL
37146,40440,Stompin',NULL,1986-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
129751,28573,Storm,NULL,1986-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
86737,26215,Street Hawk,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
71931,60259,Street Machine,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
14736,28564,Street Olympics,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
15070,36676,Street Surfer,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
90306,26480,Strike Force Harrier,NULL,1986-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
76774,36670,Strike Force: Cobra,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
101515,39136,Stryfe - The Everlasting Battle,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
47052,5876,Stryker's Run,NULL,1986-03-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
13386,36589,Sub Mission,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
120086,60649,Summer Santa,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
25452,36552,Sun Star,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
21294,26398,Super Boulder Dash,NULL,1986-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
4144,93128,Super Bowl,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
117056,40429,Super Cross II,NULL,1986-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
77284,28460,Super Cycle,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
21207,36581,Super Huey II,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
177663,145179,Super Mario Bros.,NULL,1986-06-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
14070,77228,Super Mario Bros. Special,NULL,1986-06-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
192260,1066,Super Mario Bros.: The Lost Levels,"One day, the peaceful kingdom where the mushroom people live was invaded by the clan of the huge turtle Bowser, who possesses powerful magic. Said magic turned the harmless mushroom people into rocks, bricks, and plants, and the Mushroom Kingdom fell into ruin. The only one who can break the magic spell and revive the mushroom people is the Mushroom Kingdom's Princess Toadstool, but she's now a prisoner of the great sorcerer king Bowser. But Mario has stood up and raised his hand, ready to defeat the members of the turtle clan, rescue Princess Peach, and once again restore peace to the Mushroom Kingdom.",1986-06-03 00:00:00.000,18,NULL,NULL,NULL,73.9222,95
165438,48233,Super Pitfall,NULL,1986-09-05 00:00:00.000,NULL,NULL,NULL,NULL,22.1864,5
61621,41453,Super Pro Football,NULL,1986-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
26844,47503,Super Rambo Special,NULL,1986-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
111004,39134,Super Robin Hood,NULL,1986-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
12917,28385,Super Sprint,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
81966,48394,Super Star Force: Jikūreki no Himitsu,NULL,1986-11-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
81528,40460,Super Stingray,NULL,1986-06-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
123894,6141,Super Tank,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
136396,47500,Super Tritorn,"Everything was peaceful on the island of Rwanda, until the evil demon lord Pay Valusa invaded it, sending hordes of monsters to do his bidding. A lone warrior named Tritorn is the only one who can defeat the demon and restore peace",1986-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
45512,184275,Super Xevious: Gamp no Nazo,NULL,1986-09-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
54884,26343,Sweevo's World,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
56471,2887,Swords of Glass,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
90893,41748,Takahashi Meijin no Bouken-jima,NULL,1986-09-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
52228,63614,Tanigawa Kouji no Shogi Shinan,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
81678,60037,Tank Attack,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
123284,28556,Tantalus,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
135047,28468,Tarzan,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128163,29031,Tass Times in Tonetown,NULL,1986-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
898,40482,Tee'd Off,NULL,1986-06-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
63838,39502,Tehkan World Cup,NULL,1986-01-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
60381,45383,Terebi Oekaki,NULL,1986-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
28627,36683,Terminus: The Prison Planet,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
23586,29037,Terra Cognita,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
84224,36687,Thanatos,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
87229,84467,The Adventures of Alice who Went Through the Looking-Glass and Came Back Though Not Much Changed,NULL,1986-03-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
104640,12253,The American Challenge: A Sailing Simulation,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
69996,13329,The Archers,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
178763,2430,The Bard's Tale II: The Destiny Knight,NULL,1986-12-31 00:00:00.000,2,NULL,NULL,NULL,71.3547,7
110766,13815,The Big Deal,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
64434,81527,The Black Bass,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
25066,11963,The Black Cauldron,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
119405,25861,The Black Onyx II: Search for the Fire Crystal,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
10427,13418,The Boggit: Bored Too,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95996,13482,The Chessmaster 2000,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,78.8441,6
80897,13508,The Colour of Magic,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
23765,115534,The Demon Crystal 2: Knither,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42932,41036,The Detective,NULL,1986-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
88583,41375,The Goonies,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
189349,4615,The Goonies,NULL,1986-02-21 00:00:00.000,1,NULL,NULL,NULL,50.2289,7
86067,28852,The Great Escape,"Captured, but not defeated, you are being held in the notorious Heldentod camp. This small, converted castle in the middle of nowhere will be your home for the rest of the war; unless you can escape to rejoin the Allied Armies. Planning, patience, skill, and courage will be necessary as you gather your resources, make your plans, and finally, make your great escape.",1986-12-31 00:00:00.000,2,NULL,NULL,NULL,70.1595,5
126550,13870,The Happiest Days of Your Life,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
110563,14124,The Ice Temple,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
72846,15237,The Karate Kid Part II,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
78381,8667,The King of Chicago,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
11957,38746,The King's Keep,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
195600,39152,The Legend of Kage,"The player takes role of the young Iga ninja named Kage (""Shadow"") on the mission to rescue Princess Kiri (Kirihime) from the villains Yoshi (Yoshiro Yukikusa) and Yuki (Yukinosuke Kiri). Kage must fight his way through the forest, along the secret passageway, up the fortress wall and through the castle, rescuing her two times (three in the NES version) in order to win the game. Each time the princess is rescued, the seasons change in the game.",1986-04-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
98393,1022,The Legend of Zelda,"In the small kingdom in the land of Hyrule, is engulfed in chaos after an army led by Ganon, the Prince of Darkness, invaded it and stole the Triforce of Power, a part of a magical artifact bestowing great strength. In an attempt to prevent Ganon from acquiring the Triforce of Wisdom, another of the pieces, Princess Zelda splits it and hides the eight fragments in secret dungeons throughout the land. Before the princess is eventually kidnapped by Ganon, she commands her nursemaid Impa to find someone courageous enough to save the kingdom. While wandering the land, the old woman is surrounded by Ganon's henchmen, though a young boy named Link appears and rescues her. After hearing Impa's plea, he resolves to save Zelda and sets out to reassemble the scattered fragments of the Triforce of Wisdom, to become powerful enough to defeat Ganon.",1986-02-21 00:00:00.000,208,NULL,NULL,NULL,81.1867,540
53231,40369,The Lost Castle In Darkmist,NULL,1986-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
110685,12285,The Magician's Curse,NULL,1986-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
106830,41298,The Monitor Puzzle Kineko: Kinetic Connection,NULL,1986-12-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46947,26409,The Movie Monster Game,"The gameplay is depicted on a movie screen in front of a movie theater crowd simulating an actual monster movie. Each scenario even starts off with an advertisement, (for popcorn and ""Gummi Glogs""; in the Apple II version ""Godzilla Mouthwash"" is also featured), and other attractions, (such as promotions for Epyx's own Summer Games) before the ""Feature Presentation"" of the game begins.",1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
172370,67186,The Mysterious Murasame Castle,NULL,1986-04-14 00:00:00.000,NULL,NULL,NULL,NULL,79.6389,6
99597,12889,The Ninja,"Throughout your Journey to the Ohkami Castle, you'll battle evil Ninja Warriors. Once there, you must destroy their leader, Gyokuro. Only then Will you be able to save the princess from her prison Inside the castle.",1986-11-08 00:00:00.000,NULL,NULL,NULL,NULL,59.9281,5
164512,12193,The Pawn,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
92811,28458,The Price of Magik,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
25211,13025,The Quest for the Golden Egg Cup,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
79994,111660,The Red Baron,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42153,39952,The Return of Ishtar,NULL,1986-07-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
45300,13030,The Sacred Armour of Antiriad,NULL,1986-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
24519,73816,The Scoop,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
174484,15363,The Sentinel,NULL,1986-12-31 00:00:00.000,NULL,NULL,90.0000,1,NULL,NULL
8150,54642,The Spy's Adventures in Europe,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
56558,54641,The Spy's Adventures in North America,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
66145,47142,The Survivors,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
36343,39743,The Sydney Affair,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
118415,36557,The Trap Door,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
178252,8531,The Ultimate Challenge from Beat Takeshi,NULL,1986-12-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
70935,26477,The Very Big Cave Adventure,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
126299,26463,The Way of the Tiger,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147209,65699,The Wing of Madoola,NULL,1986-12-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
114887,11850,They Stole a Million,NULL,1986-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
143222,18676,Thin Ice,NULL,1986-08-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
10743,50491,Thomas M. Disch's Amnesia,NULL,1986-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
100693,30218,Three Weeks in Paradise,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
134186,12967,Thrust,"Each planet has turrets which fire bullets at the ship, which can be destroyed with a single shot, and a reactor which powers the defence system of each planet. If the reactor is shot enough the turrets will cease firing for a short amount of time. Hitting the reactor with many bullets causes it to go critical and destroy the planet in 10 seconds - the ship must escape into space before this happens, with or without the pod (more points are gained if the pod is present).

Fuel is needed to manœuvre the ship and can be collected with the tractor beam, if the ship runs out of fuel the whole game is over. A shield is also available, although when activated it uses fuel and the ship cannot shoot.",1986-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
51289,26296,Thunder Castle,"In this medieval fantasy game, players take control of a brave knight as he sets out on a quest of treasure hunting and survival. The quest takes the knight into three different realms of danger, each with its own challenges, and an ever changing maze which they must navigate through. The quest is broken down into these challenges:

Forest - The Knight must confront three dragons, each one more difficult than the last. Along the way, an enchanted bat will give him the strength to overcome the danger.

Castle - The Knight must overcome six wizards, his only aid being a mouse that will generally try to avoid capture.

Dungeon - A randomly appearing skull is the only defense against the nine demons that make up the sinister dungeons.

Along the way, the items that the Knight will find may be of some help (or hinder) his quest to make it through the different areas. Challenge the areas again and again for the highest score possible!",1986-06-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
30352,82510,Thunder Ceptor,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
43076,37161,Thunderchopper,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
118621,60550,Time Flight,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
134824,28484,Time Trax,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
189870,48271,Tombs & Treasure,NULL,1986-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
96146,22910,Top Gun,NULL,1986-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
50210,171498,Top Secret,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
177006,41316,Topple Zip,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
193565,38037,Toy Pop,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
109307,36842,Tracker,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
117036,22517,Trailblazer,NULL,1986-12-31 00:00:00.000,NULL,NULL,70.0000,1,NULL,NULL
61035,40500,Transformer,NULL,1986-06-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
104229,8016,Transformers: The Battle to Save the Earth,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
109086,60042,Treasure Hunter,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
93598,36556,Tremor,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
66099,2952,Trinity,"You're neither an adventurer nor a professional thrill-seeker. You're simply an American tourist in London, enjoying a relaxing stroll through the famous Kensington Gardens. When World War III starts and the city is vaporized moments after the story begins, you have no hope of survival.

Unless you enter another time, another place, another dimension.

Escaping the destruction of London is not the end of your problems, but rather the beginning of new, more bizarre riddles. You'll find yourself in an exotic world teeming with giant fly traps, strange creatures, and other inconveniences. Time and space will behave with their own intricate and mischievous logic. You'll visit fantastic places and acquire curious objects as you seek to discover the logic behind your newfound universe.

And if you can figure out the patter of events, you'll wind up in the New Mexico desert, minutes before the culmination of the greatest scientific experiment of all time: the world's first atomic explosion, code-named Trinity.",1986-05-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
132564,39993,Trojan,NULL,1986-12-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
22931,36905,TT Racer,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95378,26430,Turbo Esprit,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
110093,28467,Uchi Mata,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
58519,39994,UFO Robo Dangar,NULL,1986-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
18692,28705,Ultimate Wizard,"The player character, Wilfrid, is a wizard in purple robes, and his enemies include witches, knights, giant insects and other various monsters.

Each level contains keys, and the object involves getting Wilfrid to get the key to move on to the next location. Each level also requires a different spell to find the key, and every key found gives him a finite amount of times he could cast the spell. Some spells cast projectiles, which could either kill or freeze enemies, while some would teleport Wilfrid around, either by turning him to a non-corporeal ""shadow"" or by instantly moving him to his starting point.",1986-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
70484,57133,Ultron,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
135717,8708,Uninvited,NULL,1986-12-31 00:00:00.000,2,NULL,NULL,NULL,68.7265,8
63864,30209,Universal Hero,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
70338,13089,Universe II,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
111151,37160,Up Periscope!,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
178759,26349,Uridium,"The solar system is under attack! Enemy Super-Dreadnoughts have been placed in orbit around each of the fifteen planets in this galactic sector. They are draining mineral resources from the planetary cores for use in their interstellar power units. Each Super-Dreadnought seeks out a different metal for its metal converter.
Your Manta class Space Fighter will be transported to each planet in turn and it is your task to destroy each Dreadnought. First you must attack the defensive screen of enemy fighters, then you must neutralise the majority of surface defences before you land on the Super-Dreadnought's master runway. Once on board you must pull as many fuel rods as possible from the metal converters before you take off for a final strafing run as the Dreadnought vaporises into the ether.",1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,77.7659,7
173833,48555,Urusei Yatsura: Lum's Wedding Bell,The game follows Lum in different stages of life and her attempts at escaping burning buildings infested with monsters.,1986-11-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
115317,9074,Uuno Turhapuro muuttaa maalle,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
4760,26389,V,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
133779,36789,Valis: The Fantasm Soldier,"Yuko Asou is a schoolgirl in late 1980s Japan who is fated to protect three different realms – our own Earth, the land of spirits, and Vecanti, the Dream World – by wielding a mystical sword known as Valis. Demon lord Rogles extinguishes a light in Vecanti which functions as a source of power for those who live there, and in a desperate plea for salvation, its queen Valia reaches out for a brave soul who can help them in their time of despair. Yuko on Earth is the one who answers the call, being summoned by magical forces into Vecanti to liberate them from the evil of Rogles.",1986-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
101512,47152,VALKYR,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
122550,48592,Valkyrie no Bouken: Toki no Kagi Densetsu,NULL,1986-08-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
32845,171251,Vampire Castle,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
140250,1115,Vampire Killer,NULL,1986-10-30 00:00:00.000,2,NULL,NULL,NULL,83.8686,9
33640,36560,Vera Cruz,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
131914,142439,Virgin Atlantic Challenge,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
68170,48551,Volguard II,NULL,1986-01-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
192107,55052,Volleyball,NULL,1986-07-21 00:00:00.000,NULL,NULL,NULL,NULL,20.0000,2
60037,214582,Vs. Babel no Tou,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
93715,214578,Vs. Gradius,NULL,1986-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
36977,40506,Vs. Gumshoe,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
93706,214584,Vs. Mighty Bomb Jack,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
45521,214577,Vs. Ninja JaJaMaru-kun,NULL,1986-04-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95646,214586,Vs. Pro Yakyuu Family Stadium,NULL,1986-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
155687,40543,Vs. Slalom,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
86635,214579,Vs. Super Chinese,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
119675,92342,Vs. Super Mario Bros.,"The plot is the same as the original Super Mario Bros., featuring Mario and Luigi (second player only) setting out on a quest to free Princess Toadstool from the evil Bowser and restore the fallen kingdom of the Mushroom People.",1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
45519,214580,Vs. Super Xevious: Gamp no Nazo,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
